,name,address,tel,score,count_evaluation,star
3737,숙달돼지 사당점,서울특별시 서초구 방배동 451-36,070-8282-0996,41점,7,4.1
3738,세이류,서울특별시 송파구 신천동 11-4,02-418-2288,23점,1,5.0
3739,한양대양꼬치,서울특별시 성동구 행당동 4-30,02-2294-2645,25점,1,5.0
3740,홍콩반점0410,서울특별시 중구 을지로6가 18-96,02-2269-5778,23점,4,3.7
3741,명동칼국수,서울특별시 중구 중림동 327-1,02-365-1771,20점,1,4.0
3742,봉순이네 다락방,서울시 성동구 행당동 292-33,010-2275-8057,52점,9,3.7
3743,딸랏롯빠이(휴업),서울특별시 관악구 봉천동 1603-21,070-8285-3955,56점,8,4.7
3744,타쿠미주방,서울 중구 을지로6가 17-2 현대시티아울렛 지하2층,02-2283-2034,19점,1,4.0
3745,아이러브 신당동,서울시 중구 신당1동 302-4,02-2232-7872,50점,6,3.3
3746,정진석의 달인파스타,서울특별시 영등포구 당산동5가 11-33,02-2068-7767,30점,8,3.1
3747,부산양곱창,서울시 송파구 잠실동 207-7,02-3431-7991,51점,5,4.1
3748,낙지대학떡볶이꽈,서울특별시 동작구 사당동 1039-13,02-522-8818,44점,2,3.6
3749,전주익산,서울특별시 관악구 신림동 1640-31 3층,02-888-8496,34점,3,3.0
3750,부산아지매국밥,서울특별시 강남구 논현동 192-21,02-537-9882,41점,4,4.0
3751,시골청국장,서울특별시 중구 신당동 110-19,02-2237-6123,25점,1,5.0
3752,남대문 야채호떡,서울시 중구 남대문로4가 18-1 (기업은행 앞 노점),정보없음,56점,6,4.4
3753,꼬주막,서울특별시 관악구 신림동 1433-69 지하1층,02-871-8324,23점,평가자 없음,Nan
3754,황평집,서울시 중구 인현동2가 135-13,02-2266-6875,72점,19,4.1
3755,로네펠트,서울특별시 강남구 삼성동 159 코엑스 1층 E001,02-551-1823,60점,8,3.8
3756,카페 차,서울특별시 성동구 성수동1가 685-408,02-538-1014,52점,12,4.0
3757,가을커피,서울특별시 중구 을지로5가 275-5,정보없음,12점,평가자 없음,Nan
3758,하남돼지집,서울특별시 마포구 아현동 604-2,02-313-9233,12점,평가자 없음,Nan
3759,홍대돈부리 롯데월드몰점,서울시 송파구 신천동 29 제2롯데월드 쇼핑몰 3층,02-3213-4351,57점,10,4.6
3760,SOUL BUCKET,서울특별시 서초구 서초동 1578-4,070-8839-3314,32점,3,4.5
3761,족발야시장,서울특별시 성동구 용답동 49-9,02-2212-2805,20점,1,4.0
3762,가로막집,서울특별시 광진구 구의3동 593-21,02-446-6629,21점,1,5.0
3763,정대포,서울특별시 구로구 신도림동 337,02-3439-7728,16점,평가자 없음,Nan
3764,리즈너블한식당,서울특별시 중구 중림동 334-6,02-363-5008,18점,평가자 없음,Nan
3765,봉구비어,서울특별시 성동구 하왕십리동 966-50,02-2299-1713,30점,2,4.4
3766,내고향소머리국밥,서울특별시 구로구 구로동 29-3,02-852-8465,25점,2,4.2
3767,탑클라우드52,서울특별시 강남구 삼성동 159-1,02-6002-5252,51점,6,4.2
3768,63프로방스 2호점,서울 중구 중림동 61-4 1층,070-7543-8463,22점,1,4.0
3769,칸칸엔인연,서울특별시 영등포구 문래동3가 58-13,02-2675-8882,35점,7,3.3
3770,막걸리싸롱,서울특별시 서대문구 창천동 52-8,02-324-0998,44점,1,4.0
3771,심세정,서울특별시 중구 흥인동 88,070-8823-7577,53점,6,4.5
3772,고져스키친,서울특별시 성동구 행당동 158-4,02-2292-1584,51점,6,3.6
3773,알로하테이블,서울특별시 강남구 삼성동 159-8 파르나스몰 지하1층,02-3453-9513,57점,6,3.7
3774,스템커피,서울특별시 강남구 삼성동 159,070-4880-2781,53점,9,3.9
3775,쇼고,서울특별시 관악구 봉천동 1656-2,070-7886-3220,28점,1,5.0
3776,동키치킨 성내분점,서울특별시 송파구 신천동 11,02-413-0909,12점,평가자 없음,Nan
3777,복돈이부추삼겹살,서울특별시 관악구 남현동 1061-11,02-582-5124,62점,25,3.4
3778,천미미,서울 관악구 신림동 1655-24 석천빌딩 2층,02-839-0809,24점,1,5.0
3779,손오공마라탕 구로디지털단지역점,서울특별시 구로구 구로동 1124-23 2층,02-838-7788,32점,3,4.0
3780,바토스,서울특별시 송파구 잠실동 40-1 롯데백화점잠실점 B1,02-2143-7073,61점,16,3.4
3781,다로베,서울특별시 성동구 성수동1가 668-3,02-499-3666,75점,28,4.2
3782,최강금돈까스,서울특별시 마포구 합정동 388-15,02-332-3646,53점,7,5.0
3783,권식족발,서울특별시 성동구 성수2가3동 300-64,02-465-8516,36점,3,5.0
3784,크래프트아일랜드 잠실점 본관,서울특별시 송파구 신천동 7-14,02-413-1555,29점,43,5.0
3785,쿵덕스,서울시 동작구 사당1동 1031-13,02-584-9259,34점,3,4.0
3786,분노지,서울특별시 서초구 반포1동 743-17,070-4105-0153,60점,7,4.2
3787,순남시래기,서울특별시 마포구 서교동 490,02-6487-1590,51점,8,4.2
3788,용금옥,서울특별시 중구 다동 165-1,02-777-1689,58점,5,3.3
3789,로맨틱포차,서울특별시 광진구 화양동 9-76 지층,02-464-2084,51점,1,5.0
3790,원조부안집 신도림점,서울시 구로구 구로동 40-5,02-6406-1236,24점,1,5.0
3791,소복,서울특별시 중구 을지로7가 2-1,02-2235-0188,24점,1,4.0
3792,victor 커피,서울특별시 성동구 용답동 8-10,02-2212-9382,22점,1,4.0
3793,달빛오징어광어,서울특별시 강서구 화곡동 339-30,02-814-5551,14점,평가자 없음,Nan
3794,브릭하우스,서울특별시 중구 신당동 150-5,02-2231-1606,22점,3,3.4
3795,돈짱맛짱,서울시 관악구 남현동 1061-11 (사당역 4번 출구),02-585-9550,37점,5,4.1
3796,오뎅식당,서울시 송파구 신천동 29 제2롯데월드 쇼핑몰 6층,02-3213-4623,50점,17,3.1
3797,조선의 육개장 칼국수,서울시 서대문구 창천동 57-61 B1F,02-336-1577,48점,7,3.4
3798,아웃백 코엑스점,서울특별시 강남구 삼성동 159,02-558-4491,57점,14,4.3
3799,강정희간장새우 1호점,서울특별시 강남구 대치동 900-4,02-562-6464,42점,4,5.0
3800,분식대장,서울특별시 관악구 신림동 1638-19,02-877-2030,30점,4,4.4
3801,서브웨이,서울특별시 서초구 방배동 909-6,02-896-6000,24점,2,4.0
3802,생어거스틴,서울특별시 송파구 잠실동 181-1,02-418-2018,38점,3,4.8
3803,장성식당,서울특별시 성동구 용답동 9-25,02-2249-6322,17점,1,4.0
3804,니뽕내뽕 신림점,서울특별시 관악구 신림동 1641-19,02-883-2848,29점,3,3.9
3805,쟌슨빌부대찌개 포스코점,서울특별시 강남구 대치동 891-41,02-543-8288,37점,3,3.6
3806,유가네칡냉면,서울특별시 동작구 신대방1동 644-9,02-844-9793,13점,평가자 없음,Nan
3807,일릴리,서울시 광진구 구의동 199-18,02-456-7112,33점,2,4.0
3808,베러댄와플,서울특별시 서대문구 대현동 37-10,010-2810-5949,50점,8,4.0
3809,고소미죽,서울특별시 성동구 상왕십리동 811,02-2291-6100,13점,평가자 없음,Nan
3810,쇼부,서울특별시 양천구 신정3동 1032-8,02-2644-1104,12점,평가자 없음,Nan
3811,김복남맥주 난곡사거리점,서울특별시 관악구 신림동 528-28,010-8922-1730,Nan,평가자 없음,Nan
3812,해피클럽,서울특별시 중구 산림동 207-2 3층 라열 373호,02-2285-0033,21점,2,3.4
3813,장군집,서울특별시 광진구 구의동 246-38,02-446-9291,14점,2,4.4
3814,장군삼겹살,서울특별시 서대문구 창천동 52-32,정보없음,44점,1,5.0
3815,임오네쭈꾸미,서울특별시 동대문구 용두동 112-33,02-921-1628,20점,2,3.4
3816,백채김치찌개 봉천 본점,서울특별시 관악구 봉천동 883-11,070-8292-2182,31점,5,3.6
3817,명동칼국수샤브샤브,서울 동대문구 신설동 74-2,02-953-1366,20점,1,4.0
3818,명랑핫도그 신정네거리역점,서울특별시 양천구 신정동 1182-2,02-2604-1677,20점,1,5.0
3819,명품왕코다리찜,서울특별시 양천구 신월2동 501-11,02-2606-7100,12점,평가자 없음,Nan
3820,김삼보,서울특별시 중구 을지로6가 30-5,02-2272-0189,52점,4,4.2
3821,크리스탈제이드 롯데 에비뉴엘 월드타워점,서울특별시 송파구 신천동 29 롯데백화점에비뉴엘월드타워점 6층,02-3213-2627,54점,13,3.8
3822,코다차야,서울특별시 강남구 역삼동 808-5,02-3453-6666,65점,16,3.8
3823,족발보쌈,서울특별시 서대문구 북아현동,02-6673-2330,12점,평가자 없음,Nan
3824,두메골닭갈비,서울특별시 구로구 구로동 28-10,02-6369-5955,24점,1,5.0
3825,안경할머니곱창,서울시 중구 황학동 522,02-2236-1954,41점,1,5.0
3826,타워차이,서울특별시 서초구 서초동 1717-1,02-599-3507,12점,평가자 없음,Nan
3827,봉우이층집,서울특별시 강남구 역삼동 619-14,02-553-8454,59점,14,3.9
3828,더후라이팬,서울특별시 중구 중림동 398-8,02-364-1333,21점,1,4.0
3829,카페 밀로,서울시 마포구 아현동 692,정보없음,13점,1,3.0
3830,늘푸른 목장,서울시 송파구 잠실동 203-7 1F,02-3431-4520,44점,2,4.0
3831,아오리라멘,서울특별시 광진구 자양동 8-8 2층,02-499-3766,42점,10,3.3
3832,레드바삭,서울특별시 강남구 삼성동 144-14,02-508-6530,32점,4,3.5
3833,행복떡방,서울특별시 송파구 신천동 17-4,02-418-0075,Nan,평가자 없음,Nan
3834,골목참치 낙성대점,서울 관악구 봉천동 196-248,02-877-7976,24점,1,5.0
3835,고등어날다,서울특별시 관악구 신림동 1424-3,02-889-1837,22점,1,4.0
3836,요요스시,서울특별시 마포구 서교동 394-57,02-333-1944,53점,7,4.4
3837,치폴레옹 한양대점,서울 성동구 행당동 158-52,070-7644-2770,22점,1,4.0
3838,오롯,서울특별시 성동구 성수동1가 13-428,02-2292-2223,57점,8,4.1
3839,에그드랍 파르나스몰점,서울시 강남구 삼성동 159-8 코엑스파르나몰 지하1층 현대백화점 입구 근처,02-3453-0230,47점,6,4.2
3840,방배동순대국,서울특별시 서초구 방배동 924-9,02-598-9597,15점,평가자 없음,Nan
3841,스타벅스,서울특별시 서초구 서초동 1542-14,02-758-8289,22점,1,4.0
3842,그리드채플린,서울특별시 성동구 성수동2가 289-21,02-6463-6200,41점,5,4.1
3843,홀릭스버거,서울특별시 영등포구 당산동 121-20,02-2632-5748,40점,2,4.0
3844,꼴통이곱창,서울 송파구 잠실동 221-4 102호,070-8623-8055,24점,1,5.0
3845,어사출또,서울특별시 동작구 사당동 1046-32,02-3471-5114,34점,3,5.0
3846,독도참치,서울특별시 강서구 화곡1동,02-2693-2830,18점,1,4.0
3847,명동돈가스,서울특별시 중구 명동1가 59-13,02-775-5300,65점,30,3.5
3848,잘루스,서울특별시 중구 광희동1가 143-2,02-2277-5418,22점,1,4.0
3849,샐프레소,서울특별시 동작구 신대방동 618-16,02-832-0309,12점,평가자 없음,Nan
3850,피에프창,서울시 송파구 신천동 29 제2롯데월드 쇼핑몰 5층,02-3213-4599,63점,22,3.5
3851,홍콩반점0410,서울특별시 송파구 신천동 7-7,02-420-0410,21점,1,4.0
3852,육회말연어,서울특별시 관악구 행운동 851-15,02-871-0270,52점,4,4.0
3853,스시 조,서울특별시 중구 소공동 87-1 웨스틴조선호텔 20층,02-317-0373,65점,13,4.4
3854,한옥집,서울특별시 영등포구 양평동3가 7-1,02-2633-5002,27점,1,4.0
3855,호타루,서울특별시 강남구 역삼동 644-16,02-501-2656,37점,3,3.5
3856,꼬꼬아찌 숯불치킨 신촌점,서울특별시 서대문구 창천동 52-23,02-336-8743,50점,4,4.0
3857,채선당 대림점,서울특별시 구로구 구로동 97-5,02-865-5633,12점,평가자 없음,Nan
3858,라시에스타,서울특별시 동작구 사당동 1031-27,02-587-9087,62점,10,3.8
3859,더페이머스버거,서울특별시 마포구 서교동 395-113,02-332-5201,49점,10,3.4
3860,정통집 샤로수길점,서울특별시 관악구 봉천동 1612-30,02-877-9006,35점,3,4.5
3861,쥬커피,서울특별시 서초구 서초동 1555-5,02-585-1661,Nan,평가자 없음,Nan
3862,돈사돈,서울특별시 동대문구 신설동 53-3,02-6326-8989,37점,2,4.5
3863,성수족발,서울시 성동구 성수동2가 289-273,02-464-0425,66점,14,3.6
3864,대호정,서울시 중구 주교동 66,02-2275-1717,27점,1,5.0
3865,카몽,서울특별시 서초구 서초동 1678-4,02-522-5949,41점,7,4.4
3866,오후의과일,서울특별시 관악구 봉천동 1599-4,02-877-5700,64점,15,3.8
3867,장티크,서울특별시 서초구 서초동 1641-13,02-598-7600,25점,1,3.0
3868,대련집,서울특별시 종로구 관수동 163,02-2265-5349,59점,10,4.0
3869,백순대본가새맛,서울특별시 강서구 화곡동 898-1,02-2606-3452,20점,1,4.0
3870,카페 이졸레,서울특별시 구로구 구로동 73-10,02-851-0575,13점,평가자 없음,Nan
3871,대나무골,서울특별시 서초구 서초동 1709-4,02-533-8410,19점,2,3.3
3872,춘몽,서울특별시 성동구 행당동 19-69,02-2293-8333,17점,1,0.0
3873,성민양꼬치 신림역점,서울특별시 관악구 서원동 1639-64,02-888-8661,25점,2,4.6
3874,데블스도어 코엑스점,서울특별시 강남구 삼성동 159 코엑스 1층,02-6002-2001,61점,13,3.9
3875,독수리다방,서울특별시 서대문구 창천동 31-4 8F,02-363-1222,41점,3,4.2
3876,후쿠스시,서울특별시 서대문구 대현동 56-27,02-363-0535,38점,3,3.5
3877,카페413프로젝트,서울특별시 강남구 역삼동 640-9,070-7798-0544,62점,13,4.0
3878,강서어시장,서울 강서구 화곡동 348-9,02-2608-8133,24점,1,5.0
3879,윤화돈까스,서울 강남구 역삼동 787-12 셀라빌딩,02-3463-0863,46점,12,3.3
3880,사나포차,서울특별시 관악구 신림동 518-18,02-864-2292,13점,평가자 없음,Nan
3881,김가네,서울특별시 서대문구 북아현동,정보없음,12점,평가자 없음,Nan
3882,육감만족,서울특별시 구로구 구로동 27-1,02-866-9212,24점,1,5.0
3883,깻잎두마리칩킨,서울특별시 관악구 신림동 532-19,02-864-9289,13점,평가자 없음,Nan
3884,오늘와인한잔,서울특별시 서초구 방배동 911-20,02-2055-0003,21점,1,4.0
3885,나따오비까 with &cafe,서울특별시 송파구 잠실동 205-16,070-4790-7497,35점,2,5.0
3886,삼송빵집,서울특별시 중구 을지로6가 17-2,02-2283-2227,37점,2,4.0
3887,육성회비,서울특별시 광진구 화양동 37-93 1층,02-468-8096,50점,7,3.5
3888,본가왕해물찜 강서점,서울특별시 강서구 화곡1동 913-9,02-2699-5758,22점,1,4.0
3889,오월,서울특별시 송파구 잠실본동 201-10,02-420-9656,20점,평가자 없음,Nan
3890,우리소고기,서울특별시 성동구 마장동 771,02-2296-8000,14점,평가자 없음,Nan
3891,밀양돼지국밥,서울특별시 서대문구 합동 21-27,02-362-0247,33점,4,3.8
3892,숙달돼지,서울특별시 영등포구 양평동1가 13-18,070-4205-8433,38점,4,4.2
3893,서울등심,서울특별시 광진구 구의동 667,010-2686-9486,26점,1,4.0
3894,팔레드 신,서울특별시 중구 회현동1가 194-19,02-317-4001,53점,8,4.6
3895,영번지,서울특별시 강남구 역삼동 689-6,02-501-2050,49점,5,3.4
3896,이춘복참치,서울특별시 구로구 신도림동 692,02-2210-9375,38점,8,3.4
3897,우밀면옥,서울시 강남구 역삼동 701,02-558-3770,34점,2,4.0
3898,명국수,서울특별시 성동구 성수동2가 339-136,02-468-8899,35점,3,5.0
3899,서울의닭,서울특별시 성동구 행당동 19-9,02-2292-5538,25점,1,0.0
3900,에버 애프터,서울시 구로구 구로동 27-11,070-7543-1098,31점,4,4.1
3901,쿠우쿠우 잠실점,서울특별시 송파구 잠실동 180-9,02-424-6274,27점,1,5.0
3902,한방삼계탕,서울특별시 송파구 신천동 11-8,02-419-5757,Nan,평가자 없음,Nan
3903,탐앤탐스,서울특별시 구로구 신도림동 337,02-3439-7887,31점,3,4.5
3904,느린마을 양조장,서울특별시 중구 수하동 67,02-6030-0999,54점,6,3.8
3905,만경,서울특별시 중구 신당동 253-3,02-2234-8794,14점,평가자 없음,Nan
3906,봉천함흥냉면,서울시 관악구 봉천동 951-10,02-878-8859,Nan,평가자 없음,Nan
3907,써브웨이 한양대점,서울특별시 성동구 행당동 12-10,02-2299-3555,51점,9,4.1
3908,수라간뼈해장국,서울특별시 관악구 봉천동 622-3,02-874-1233,15점,1,4.0
3909,황태장인 구로디지털단지점,서울특별시 구로구 구로동 212-8,070-4046-1747,23점,1,4.0
3910,뿌자,서울특별시 중구 을지로6가 18-74,02-2274-2922,25점,2,4.0
3911,큰맘할매순대국,서울특별시 동대문구 용두동 27-4,02-969-4454,21점,1,4.0
3912,한솥도시락,서울특별시 송파구 신천동 7-7,02-2203-4653,12점,평가자 없음,Nan
3913,순곱이네 건대점,서울특별시 광진구 화양동 11-16,02-462-1113,63점,9,4.1
3914,카페 마마스 역삼점,서울특별시 강남구 역삼동 738-6,02-538-1280,60점,7,3.9
3915,종가집,서울특별시 구로구 구로3동 235,02-2108-8887,27점,3,4.2
3916,쭈꾸미킹,서울특별시 광진구 화양동 10-1,02-462-7191,47점,9,3.3
3917,피자몰 홍대점,서울특별시 마포구 동교동 159-8 2층,02-335-4296,54점,7,3.6
3918,각시보쌈,서울특별시 마포구 합정동 372-27,02-333-8786,55점,9,4.3
3919,대청마루,서울특별시 마포구 아현동 327-1,02-363-1617,24점,2,3.9
3920,엘루이 피자 & 펍,서울시 광진구 화양동 8-4,02-463-1365,46점,6,4.1
3921,폴바셋 교대역점,서울특별시 서초구 서초동 1715-9,02-591-9696,26점,1,5.0
